"sample_index","timestamp_utc","elapsed_seconds","pid","parent_pid","process_name","instance_key","event","cpu_total_seconds","working_set_bytes","private_bytes","error"
"101","2026-09-12T05:23:21.8453150Z","186.154819","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","7.609375","124309504","140111872",""
"101","2026-09-12T05:23:21.8691058Z","186.178610","14372","65944","UnrealEditor","14372:639247872156630390","Sample","296.812500","3925127168","3838476288",""
"101","2026-09-12T05:23:21.8937308Z","186.203235","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38875136","25460736",""
"101","2026-09-12T05:23:21.9198355Z","186.229340","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","5.703125","75681792","49745920",""
"101","2026-09-12T05:23:21.9446803Z","186.254185","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28655616","19226624",""
"101","2026-09-12T05:23:21.9773026Z","186.286809","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.890625","140169216","223125504",""
"101","2026-09-12T05:23:22.0041598Z","186.313666","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.234375","41496576","21585920",""
"102","2026-09-12T05:23:24.0057863Z","188.315313","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"102","2026-09-12T05:23:24.0238667Z","188.333393","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","8.015625","124309504","140111872",""
"102","2026-09-12T05:23:24.0475808Z","188.357107","14372","65944","UnrealEditor","14372:639247872156630390","Sample","300.828125","3925127168","3838476288",""
"102","2026-09-12T05:23:24.0694740Z","188.379001","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38875136","25460736",""
"102","2026-09-12T05:23:24.0956033Z","188.405131","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","6.046875","76505088","49979392",""
"102","2026-09-12T05:23:24.1192281Z","188.428755","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28655616","19226624",""
"102","2026-09-12T05:23:24.1424906Z","188.452022","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.906250","140173312","223125504",""
"102","2026-09-12T05:23:24.1665956Z","188.476123","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.234375","41496576","21585920",""
"103","2026-09-12T05:23:25.9750759Z","190.284622","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"103","2026-09-12T05:23:26.0000496Z","190.309597","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","8.468750","124309504","140111872",""
"103","2026-09-12T05:23:26.0245113Z","190.334058","14372","65944","UnrealEditor","14372:639247872156630390","Sample","304.046875","3929268224","3842801664",""
"103","2026-09-12T05:23:26.0491575Z","190.358704","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38875136","25460736",""
"103","2026-09-12T05:23:26.0705050Z","190.380052","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","6.359375","77811712","50335744",""
"103","2026-09-12T05:23:26.0935521Z","190.403100","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28655616","19226624",""
"103","2026-09-12T05:23:26.1168425Z","190.426390","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.937500","140173312","223121408",""
"103","2026-09-12T05:23:26.1409198Z","190.450467","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.234375","41496576","21585920",""
"104","2026-09-12T05:23:28.0813990Z","192.390970","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"104","2026-09-12T05:23:28.1034946Z","192.413066","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","9.015625","124309504","140115968",""
"104","2026-09-12T05:23:28.1269360Z","192.436505","14372","65944","UnrealEditor","14372:639247872156630390","Sample","306.968750","3929284608","3842818048",""
"104","2026-09-12T05:23:28.1487600Z","192.458328","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38875136","25460736",""
"104","2026-09-12T05:23:28.1723421Z","192.481914","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","6.687500","78827520","51752960",""
"104","2026-09-12T05:23:28.1930221Z","192.502600","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28655616","19226624",""
"104","2026-09-12T05:23:28.2180738Z","192.527643","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.953125","140173312","223121408",""
"104","2026-09-12T05:23:28.2413978Z","192.550968","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.281250","41598976","21676032",""
"105","2026-09-12T05:23:29.9980433Z","194.307630","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"105","2026-09-12T05:23:30.0220361Z","194.331624","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","9.296875","124309504","140115968",""
"105","2026-09-12T05:23:30.0450531Z","194.354641","14372","65944","UnrealEditor","14372:639247872156630390","Sample","310.140625","3931267072","3842809856",""
"105","2026-09-12T05:23:30.0666196Z","194.376208","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38875136","25460736",""
"105","2026-09-12T05:23:30.0918849Z","194.401474","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","7.031250","79110144","51793920",""
"105","2026-09-12T05:23:30.1140721Z","194.423666","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.062500","28655616","19226624",""
"105","2026-09-12T05:23:30.1399329Z","194.449523","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.953125","140177408","223125504",""
"105","2026-09-12T05:23:30.1629999Z","194.472597","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.281250","42450944","21671936",""
"106","2026-09-12T05:23:32.0136687Z","196.323278","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"106","2026-09-12T05:23:32.0357742Z","196.345383","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","9.609375","132505600","144220160",""
"106","2026-09-12T05:23:32.0599425Z","196.369552","14372","65944","UnrealEditor","14372:639247872156630390","Sample","313.953125","3929268224","3842801664",""
"106","2026-09-12T05:23:32.0823158Z","196.391937","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38875136","25460736",""
"106","2026-09-12T05:23:32.1039896Z","196.413599","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","7.296875","79335424","51798016",""
"106","2026-09-12T05:23:32.1274127Z","196.437022","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"106","2026-09-12T05:23:32.1492257Z","196.458836","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.984375","140177408","223125504",""
"106","2026-09-12T05:23:32.1732011Z","196.482812","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42450944","21671936",""
"107","2026-09-12T05:23:34.0577621Z","198.367391","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"107","2026-09-12T05:23:34.0814889Z","198.391120","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","10.015625","128405504","140115968",""
"107","2026-09-12T05:23:34.1039747Z","198.413605","14372","65944","UnrealEditor","14372:639247872156630390","Sample","317.578125","3929272320","3842801664",""
"107","2026-09-12T05:23:34.1241075Z","198.433738","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38875136","25460736",""
"107","2026-09-12T05:23:34.1474857Z","198.457119","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","7.703125","79548416","51851264",""
"107","2026-09-12T05:23:34.1701635Z","198.479795","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"107","2026-09-12T05:23:34.1953092Z","198.504940","46004","14372","zenserver.exe","46004:639247872218402360","Sample","1.984375","140177408","223125504",""
"107","2026-09-12T05:23:34.2189973Z","198.528629","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42491904","21635072",""
"108","2026-09-12T05:23:36.0789274Z","200.388579","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"108","2026-09-12T05:23:36.1015426Z","200.411193","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","10.406250","124309504","140115968",""
"108","2026-09-12T05:23:36.1253734Z","200.435024","14372","65944","UnrealEditor","14372:639247872156630390","Sample","321.281250","3929272320","3842801664",""
"108","2026-09-12T05:23:36.1470058Z","200.456657","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38875136","25460736",""
"108","2026-09-12T05:23:36.1709910Z","200.480643","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","8.078125","79835136","51884032",""
"108","2026-09-12T05:23:36.1917687Z","200.501420","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"108","2026-09-12T05:23:36.2149879Z","200.524639","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.015625","140177408","223125504",""
"108","2026-09-12T05:23:36.2369745Z","200.546626","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42491904","21635072",""
"109","2026-09-12T05:23:38.0998525Z","202.409526","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"109","2026-09-12T05:23:38.1218909Z","202.431563","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","10.734375","124309504","140111872",""
"109","2026-09-12T05:23:38.1445568Z","202.454228","14372","65944","UnrealEditor","14372:639247872156630390","Sample","325.000000","3929272320","3842801664",""
"109","2026-09-12T05:23:38.1667495Z","202.476421","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38875136","25460736",""
"109","2026-09-12T05:23:38.1894030Z","202.499075","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","8.359375","79958016","51937280",""
"109","2026-09-12T05:23:38.2109985Z","202.520670","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"109","2026-09-12T05:23:38.2325541Z","202.542229","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.015625","140173312","223121408",""
"109","2026-09-12T05:23:38.2555533Z","202.565227","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42491904","21635072",""
"110","2026-09-12T05:23:40.0033727Z","204.313063","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"110","2026-09-12T05:23:40.0249362Z","204.334628","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","11.031250","128405504","140115968",""
"110","2026-09-12T05:23:40.0465983Z","204.356289","14372","65944","UnrealEditor","14372:639247872156630390","Sample","328.171875","3929280512","3842801664",""
"110","2026-09-12T05:23:40.0679927Z","204.377691","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38817792","25354240",""
"110","2026-09-12T05:23:40.0898321Z","204.399524","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","8.609375","80289792","52158464",""
"110","2026-09-12T05:23:40.1107429Z","204.420435","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"110","2026-09-12T05:23:40.1310645Z","204.440757","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.046875","140177408","223125504",""
"110","2026-09-12T05:23:40.1525701Z","204.462262","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42496000","21635072",""
"111","2026-09-12T05:23:41.8724878Z","206.182197","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"111","2026-09-12T05:23:41.8963623Z","206.206073","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","11.250000","124309504","140111872",""
"111","2026-09-12T05:23:41.9180896Z","206.227800","14372","65944","UnrealEditor","14372:639247872156630390","Sample","331.312500","3929387008","3842826240",""
"111","2026-09-12T05:23:41.9400408Z","206.249752","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"111","2026-09-12T05:23:41.9614766Z","206.271187","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","8.812500","80986112","52580352",""
"111","2026-09-12T05:23:41.9840975Z","206.293809","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"111","2026-09-12T05:23:42.0082846Z","206.317996","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.078125","140177408","223125504",""
"111","2026-09-12T05:23:42.0309041Z","206.340616","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42496000","21635072",""
"112","2026-09-12T05:23:43.6904988Z","208.000227","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"112","2026-09-12T05:23:43.7116529Z","208.021384","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","11.343750","124780544","140115968",""
"112","2026-09-12T05:23:43.7333837Z","208.043113","14372","65944","UnrealEditor","14372:639247872156630390","Sample","334.140625","3931369472","3842834432",""
"112","2026-09-12T05:23:43.7533637Z","208.063094","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"112","2026-09-12T05:23:43.7744245Z","208.084158","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","9.078125","81108992","52592640",""
"112","2026-09-12T05:23:43.7992927Z","208.109023","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"112","2026-09-12T05:23:43.8220328Z","208.131763","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.093750","140173312","223121408",""
"112","2026-09-12T05:23:43.8427333Z","208.152463","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42496000","21635072",""
"113","2026-09-12T05:23:45.5830033Z","209.892752","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"113","2026-09-12T05:23:45.6053051Z","209.915054","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","11.734375","128405504","140115968",""
"113","2026-09-12T05:23:45.6276006Z","209.937354","14372","65944","UnrealEditor","14372:639247872156630390","Sample","337.640625","3929387008","3842826240",""
"113","2026-09-12T05:23:45.6498927Z","209.959651","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"113","2026-09-12T05:23:45.6724816Z","209.982231","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","9.453125","81711104","53825536",""
"113","2026-09-12T05:23:45.6935552Z","210.003305","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"113","2026-09-12T05:23:45.7185711Z","210.028322","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.109375","140173312","223121408",""
"113","2026-09-12T05:23:45.7406499Z","210.050404","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42496000","21635072",""
"114","2026-09-12T05:23:47.5421485Z","211.851917","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"114","2026-09-12T05:23:47.5637366Z","211.873505","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.125000","124309504","140115968",""
"114","2026-09-12T05:23:47.5879977Z","211.897772","14372","65944","UnrealEditor","14372:639247872156630390","Sample","341.093750","3927220224","3838509056",""
"114","2026-09-12T05:23:47.6087751Z","211.918544","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"114","2026-09-12T05:23:47.6313651Z","211.941134","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Sample","9.796875","81608704","53760000",""
"114","2026-09-12T05:23:47.6533906Z","211.963160","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"114","2026-09-12T05:23:47.6761897Z","211.985960","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.109375","140173312","223121408",""
"114","2026-09-12T05:23:47.7001319Z","212.009902","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42496000","21635072",""
"115","2026-09-12T05:23:49.4947514Z","213.804540","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"115","2026-09-12T05:23:49.5152665Z","213.825055","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107790336","135933952",""
"115","2026-09-12T05:23:49.5370968Z","213.846887","14372","65944","UnrealEditor","14372:639247872156630390","Sample","344.343750","3931480064","3850276864",""
"115","2026-09-12T05:23:49.5597101Z","213.869499","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"115","2026-09-12T05:23:49.5603352Z","213.870119","51796","14372","EpicWebHelper.exe","51796:639247872455315220","SampleFailed",,,,"Cannot find a process with the process identifier 51796."
"115","2026-09-12T05:23:49.5836374Z","213.893426","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"115","2026-09-12T05:23:49.6059087Z","213.915698","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.125000","140173312","223121408",""
"115","2026-09-12T05:23:49.6281745Z","213.937964","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42496000","21635072",""
"116","2026-09-12T05:23:51.3909251Z","215.700733","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"116","2026-09-12T05:23:51.4156044Z","215.725413","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"116","2026-09-12T05:23:51.4383342Z","215.748142","14372","65944","UnrealEditor","14372:639247872156630390","Sample","346.859375","3950530560","3893784576",""
"116","2026-09-12T05:23:51.4621190Z","215.771929","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"116","2026-09-12T05:23:51.4622317Z","215.772033","51796","14372","EpicWebHelper.exe","51796:639247872455315220","Exited",,,,""
"116","2026-09-12T05:23:51.4862017Z","215.796011","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"116","2026-09-12T05:23:51.5089682Z","215.818779","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.140625","140173312","223121408",""
"116","2026-09-12T05:23:51.5338762Z","215.843686","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42618880","21770240",""
"117","2026-09-12T05:23:53.3027043Z","217.612533","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"117","2026-09-12T05:23:53.3288092Z","217.638637","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"117","2026-09-12T05:23:53.3525235Z","217.662353","14372","65944","UnrealEditor","14372:639247872156630390","Sample","350.296875","3950546944","3893784576",""
"117","2026-09-12T05:23:53.3758652Z","217.685693","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"117","2026-09-12T05:23:53.4002580Z","217.710094","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"117","2026-09-12T05:23:53.4234570Z","217.733285","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.187500","140173312","223121408",""
"117","2026-09-12T05:23:53.4478216Z","217.757652","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42618880","21770240",""
"118","2026-09-12T05:23:55.1950721Z","219.504919","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"118","2026-09-12T05:23:55.2180138Z","219.527861","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"118","2026-09-12T05:23:55.2414479Z","219.551297","14372","65944","UnrealEditor","14372:639247872156630390","Sample","353.453125","3950583808","3893776384",""
"118","2026-09-12T05:23:55.2647569Z","219.574605","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"118","2026-09-12T05:23:55.2899026Z","219.599751","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"118","2026-09-12T05:23:55.3133399Z","219.623189","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.203125","140177408","223125504",""
"118","2026-09-12T05:23:55.3388467Z","219.648696","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42569728","21708800",""
"119","2026-09-12T05:23:57.1246022Z","221.434470","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"119","2026-09-12T05:23:57.1488355Z","221.458704","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"119","2026-09-12T05:23:57.1733652Z","221.483234","14372","65944","UnrealEditor","14372:639247872156630390","Sample","356.375000","3950583808","3893776384",""
"119","2026-09-12T05:23:57.1977466Z","221.507615","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"119","2026-09-12T05:23:57.2220393Z","221.531910","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"119","2026-09-12T05:23:57.2466826Z","221.556550","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.218750","140173312","223121408",""
"119","2026-09-12T05:23:57.2702474Z","221.580117","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42569728","21708800",""
"120","2026-09-12T05:23:59.0471935Z","223.357080","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"120","2026-09-12T05:23:59.0705632Z","223.380453","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"120","2026-09-12T05:23:59.0954801Z","223.405370","14372","65944","UnrealEditor","14372:639247872156630390","Sample","359.781250","3950583808","3893776384",""
"120","2026-09-12T05:23:59.1205242Z","223.430413","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"120","2026-09-12T05:23:59.1441394Z","223.454031","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"120","2026-09-12T05:23:59.1696160Z","223.479515","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.250000","140173312","223121408",""
"120","2026-09-12T05:23:59.1933255Z","223.503215","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.296875","42569728","21708800",""
"121","2026-09-12T05:24:00.9731777Z","225.283085","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"121","2026-09-12T05:24:01.0022024Z","225.312120","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"121","2026-09-12T05:24:01.0286252Z","225.338533","14372","65944","UnrealEditor","14372:639247872156630390","Sample","363.234375","3950583808","3893776384",""
"121","2026-09-12T05:24:01.0546321Z","225.364541","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"121","2026-09-12T05:24:01.0808002Z","225.390709","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"121","2026-09-12T05:24:01.1052322Z","225.415142","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.250000","140173312","223121408",""
"121","2026-09-12T05:24:01.1308689Z","225.440778","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.312500","42590208","21729280",""
"122","2026-09-12T05:24:02.9342743Z","227.244203","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"122","2026-09-12T05:24:02.9595122Z","227.269439","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"122","2026-09-12T05:24:02.9835700Z","227.293498","14372","65944","UnrealEditor","14372:639247872156630390","Sample","366.765625","3950583808","3893776384",""
"122","2026-09-12T05:24:03.0106602Z","227.320590","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"122","2026-09-12T05:24:03.0360995Z","227.346028","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"122","2026-09-12T05:24:03.0619417Z","227.371871","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.250000","140173312","223121408",""
"122","2026-09-12T05:24:03.0881053Z","227.398034","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.312500","42569728","21708800",""
"123","2026-09-12T05:24:04.8396991Z","229.149646","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"123","2026-09-12T05:24:04.8622324Z","229.172182","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"123","2026-09-12T05:24:04.8861386Z","229.196086","14372","65944","UnrealEditor","14372:639247872156630390","Sample","370.203125","3950665728","3893776384",""
"123","2026-09-12T05:24:04.9089226Z","229.218870","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"123","2026-09-12T05:24:04.9314564Z","229.241404","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"123","2026-09-12T05:24:04.9555995Z","229.265548","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.265625","140173312","223121408",""
"123","2026-09-12T05:24:04.9775497Z","229.287500","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.312500","42569728","21708800",""
"124","2026-09-12T05:24:06.7664107Z","231.076378","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"124","2026-09-12T05:24:06.7910927Z","231.101060","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"124","2026-09-12T05:24:06.8193898Z","231.129359","14372","65944","UnrealEditor","14372:639247872156630390","Sample","373.828125","3950706688","3893776384",""
"124","2026-09-12T05:24:06.8481138Z","231.158083","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"124","2026-09-12T05:24:06.8774214Z","231.187388","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"124","2026-09-12T05:24:06.9088917Z","231.218864","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.265625","140173312","223121408",""
"124","2026-09-12T05:24:06.9348401Z","231.244810","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.312500","42569728","21708800",""
"125","2026-09-12T05:24:08.6930456Z","233.003033","102480","46004","crashpad_handler.exe","102480:639247872220006830","Sample","0.031250","34357248","1544192",""
"125","2026-09-12T05:24:08.7177772Z","233.027763","102484","14372","EpicWebHelper.exe","102484:639247872454443300","Sample","12.421875","107515904","135585792",""
"125","2026-09-12T05:24:08.7416915Z","233.051680","14372","65944","UnrealEditor","14372:639247872156630390","Sample","376.609375","3950706688","3893776384",""
"125","2026-09-12T05:24:08.7673335Z","233.077322","93660","14372","EpicWebHelper.exe","93660:639247873592106100","Sample","0.031250","38821888","25358336",""
"125","2026-09-12T05:24:08.7893479Z","233.099339","117716","14372","EpicWebHelper.exe","117716:639247872454980310","Sample","0.078125","28655616","19226624",""
"125","2026-09-12T05:24:08.8135316Z","233.123523","46004","14372","zenserver.exe","46004:639247872218402360","Sample","2.281250","140173312","223121408",""
"125","2026-09-12T05:24:08.8374067Z","233.147395","120408","14372","EpicWebHelper.exe","120408:639247872454799320","Sample","0.312500","42569728","21708800",""
